1156578;A gleam of sunshine had caught my eye, the reflection from their chitonous exoskeleton.  Before I could focus on what I was seeing my escort let out a bellowing war cry and brought his axe down in front of me.  The axe cut through the air and landed squarely in the thorax of the Myrmidex warrior.  Greenish hemolymph oozed from the wound as the creature struggled and writhed.  I tried to turn away but my curiosity drew me in.  The creature was large, nearly twice the size of a man.  Insectoid in appearance with elongated, jointed appendages.  The unmistakable crimson of blood spattered a pair of pincers protruding from the head.  As I moved closer to get a better look my escort cleaved his axe through the air once again, this time decapitating the beast.  More greenish ooze leaked from the creature's neck and pooled onto the jungle floor.  I had not seen a Myrmidex since that day.  I would come to learn the Myrmidex were a mostly subterranean species, coming to the surface only on occasion to hunt for food to return to the hive.  Eodon was full of surprises and each day was rich with discovery.  Such work had made me tired, a welcome benefit as it made it easier to fall asleep and assuage my unease.  Just as I felt my mind begin to drift to the land of nod the jungle fell silent.  Seconds later a chilling scream echoed throughout the Valley. 
1156579;The jungle air was cool.  Morning dew weighed on nearby palms and chirping birds welcomed the rising sun.  I'd only managed a few hours sleep and woke groggy, my mind was in a fog.  Several porters had been attacked in the middle of the night, what remained of their corpses was covered in a thick yellowish-green mucous.  The escorts managed to defend against the Myrmidex, but not before they had their chance at us.  The escorts assembled the corpses, both of the porters and the Myrmidex a short ways from the camp so that I could examine them.  As I meandered awkwardly through the camp I looked at the men who'd been escorting me.  Their faces looked tired and worn.  It had been months since we first set foot into the Valley.  I remembered the exhilaration I felt when I stepped through the Moongate and the lushness of the Valley of Eodon came into my focus for the first time.  Eodon, despite its dangers, was a truly remarkable place.  Flora and fauna previously unknown to Britannia was ripe for study.  Creatures, both friendly and foe, looked upon us with an equal level of curiosity.  I had spent these months carefully indexing and cataloging everything we'd come across.  The landscape, the beautiful flowers, the curious creatures that called Eodon home.  Inside one of our tents a small table had a modest selection of provisions.  Our cook had unfortunately fallen from a sheer rock face so we'd  been surviving on rations of salted fish steaks and whatever fruit we could forage from the jungle.  If I'd never seen another banana in my life it'd be too soon.  The corpse showed clear signs of mastication.  I had learned much about the biology of the Myrmidex since we first encountered them.  From my observations I knew there were three stages in the growth cycle.  Like most insects the Myrmidex grew from a single egg implanted into an organic host.  These eggs were mostly implanted by the drone of the species, often moderately sized with modified fangs that served as ovipositors. 
1156580;The eggs were no doubt provided to the drones by a Queen, however this is only my hypothesis as we have yet to venture into their pits.  The Myrmidex live in a sandy habitat and create elaborate subterranean pits within the sand.  The species is mostly nocturnal, as we have not encountered them in daylight hours.  As I examined the corpse even further I could see the embryonic mucosa covering the tissues - a viscous greenish-yellow slime leftover from the larvae feeding.  No doubt the larva feeding on this corpse had already burrowed and soon will emerge as the largest of the species we'd observed so far, the Warrior.  The Myrmidex Warriors were huge.  Their forward tarsus was modified into a razor sharp talon, capable of slicing their prey with ease.  The exoskeleton of the Warrior was much hardier than that of other individuals, often times marred with the scars of past aggression.  I motioned over to the escorts and instructed them to burn the bodies.  Burning the bodies was the only sure way, so far as we had determined, to prevent additional larva from hatching were they present.  I returned to makeshift mess tent.  I didn't have much of an appetite. I had collected some samples from the corpses before the escorts burned them.  I stored them within my already growing collection of items I'd collected during our time in the Valley.  I always aimed for a well kept tent, but often found my work strewn about as I furiously tried to document everything I'd seen.  For all its danger Eodon was truly an enchanting place and I was hungry for knowledge.  Outside the sun was just beginning to peak from behind the Volcano.  I looked up and closed my eyes, basking in the warmth of its gentle rays.  I let myself smile and relax for just a moment before opening my eyes once again.  The sun was higher now and I had to squint.  As my eyes came into focus I felt my heart sink, unease consumed my body.  I froze immediately.  Just beyond the perimeter of our camp I felt a hundred eyes on me. 
1156581;A bag with a unique treasure 
1156582;Wytworna Sofa (N)
1156583;Wytworna Sofa (W)
1156584;Ahhhh-OOOO! Ahhh-OOOO! 
1156585;Ukonczyles zadanie! 
1156586;Przed użyciem UOStore musisz znajdować się w bezpiecznej strefie log-out (domek, którego jesteś właścicielem, współwłaścicielem lub przyjacielem domu)
1156587;Featured 
1156588;Character 
1156589;Promotional Code 
1156590;Newest 
1156591;Oldest 
1156592;Filtr 
1156593;Cart: ~1_val~/~2_val~ 
1156594;Subtotal: 
1156595;Price ^ 
1156596;Okay 
1156597;Fireworks Banner 
1156598;You assist the Myrmidex in pushing back the Eodonians! 
1156599;You assist the Eodonians in pushing back the Myrmidex! 
1156600;You kill one of the Myrmidex away from the front ranks and gain little recognition. 
1156601;You kill one of the Eodonians away from the front ranks and gain little recognition. 
1156602;"The Myrmidex have secured new ground, the front line has moved up!	" 
1156603;The Myrmidex have surged ahead, front line has moved up! 
1156604;The Eodonians have secured new ground, the front line has moved up! 
1156605;The Eodonians have surged ahead, the front line has moved up! 
1156606;"Myrmidex have lost ~1_VAL~ of ~2_VAL~ from wave ~3_VAL~ of their front line.	" 
1156607;"Eodonians have lost ~1_VAL~ of ~2_VAL~ from wave ~3_VAL~ of their front line.	" 
1156608;Name Change 
1156609;Gender Change 
1156610;Character Transfer 
1156611;Advanced Character 
1156612;Character Reincarnation 
1156613;Instant Pet Bonding 
1156614;Mythic Character 
1156615;Token 
1156616;Dolina Eodon jest w wielkim niebezpieczenstwie, dopoki zagrozenie Myrmidexow trwa...
1156617;Butelka skoncentrowanego insektycydu
1156618;Zgubilem... Zgubilem... Wszystko stracilem... Nie moge uwierzyc, ze wszystko stracilem...
1156619;Do boju! Te Myrmidexy same sie nie zabija! Musimy rozgniesc te robaki!
1156620;Butelkowane feromony Myrmidex
1156621;Krolikow wszedzie pelno, jedza moje salaty! Te przeklete bestie musza zostac powstrzymane!
1156622;Czas teraz zgniesc najezdzcow z Britannii!
1156623;Rdzen zasilajacy komory stazy
1156624;Aktywator komory stazy
1156625;Tak cenne, najcenniejsze z kamieni pozadane przez naszych wladcow Myrmidex...
1156626;Regulator komory stazy
1156627;Arrr, ci przekleci piraci pladruja moje szlaki handlowe!
1156628;Stator komory stazy
1156629;Triumf Myrmidex zalezy od ponownego uruchomienia komory...
1156630;Myrmidex odniesli zwyciestwo! Jesli jestes sprzymierzony z Myrmidex, odwiedz Majsterkowicza w wiosce Barrab, aby kontynuowac misje! W przeciwnym razie kontynuuj walke, az twoja druzyna odniesie zwyciestwo!
1156631;Eodonczycy odniesli zwyciestwo! Jesli jestes sprzymierzony z Eodonczykami, odwiedz Profesora Raffkina w obozie Sir Geoffrey'a, aby kontynuowac misje! W przeciwnym razie kontynuuj walke, az twoja druzyna odniesie zwyciestwo!
1156632;Nie mozesz zmienic przynaleznosci na polu bitwy!
1156633;Nie mozesz zadeklarowac przynaleznosci do tej strony.
1156634;Myrmidex 
1156635;Eodonians 
1156636;You have declared allegiance to the ~1_SIDE~!  You may only change your allegiance once every 2 hours. 
1156637;You have already declared allegiance to the ~1_SIDE~!  You may only change your allegiance once every 2 hours. 
1156638;Myrmidex vs Eodonian 
1156639;Double click to declare or check allegiance 
1156640;~1_TEAMS~ Allegiance Idol 
1156641;Receive a token which will allow you to change one character's name. 
1156642;Receive a token which will allow you to change one character's gender from male to female or from female to male. 
1156643;Receive a dark hooded robe that may be worn in game. 
1156644;Receive a token which will allow you to transfer one character from one shard to another shard (Siege and Mugen are excluded due to special server ruleset). 
1156645;Receive a token which will allow you to select from up to 18 templates (based on account entitlement) which will provide a character with 3 skills at 85.0, 2 skills at 70.0 and combined stats up to 225.  To use this token the character must have less than 200 combined skill  points. 
1156646;Receive a Charger of the Fallen statuette.  This blessed statuette may be used to create an armor clad ethereal mount.  When unsummoned the mount will return to statuette form and be placed inside of your backpack.<br> 
1156647;Receive a token which when used will create an account bound Soulstone in your bank box.  The soulstone allows you to trade out and store skills from your character.  The stored skill may be retrieved by another character on the account.  The stone may only hold one skill at a time and all standard skill level maximums are enforced when retrieving skills from the stone.  This soulstone is blue in color. 
1156648;Receive a token which when used will create an account bound Soulstone in your bank box.  The soulstone allows you to trade out and store skills from your character.  The stored skill may be retrieved by another character on the account.  The stone may only hold one skill at a time and all standard skill level maximums are enforced when retrieving skills from the stone.  This soulstone is green in color. 
1156649;Receive a Fallen Log deed.  The deed may be used to place either a south facing or east facing fallen log.  This decorative item may be used as a chair. 
1156650;Receive a round style Lamp Post.  This decorative item may be used as a light source in your home and may be turned on or off. 
1156651;Receive a hitching post.  This decorative item allows you to access a character's stable from inside of your home.  The hitching post is rechargeable (30 charges maximum) and must be locked down in your house to use. 
1156652;Receive a tool that will allow you to engrave a piece of armor (30 charges maximum). 
1156653;Receive an ancestral gravestone.  The ancestral gravestone is a spooky decorative item that can also provide a player with a 5.0 skill boost to their Rozmowa z Duchami skill for a random duration between 5 minutes to 40 minutes.  The ancestral gravestone must be locked down inside of your home to use. 
1156654;Receive a bag of twelve different bulk order deed book covers.  The covers come in all of your favorite metal and leather hues (valorite, verite, agapite, gold, bronze, copper, shadow, dull copper, barbed, horned, spined and unhued).  Each cover may be used a maximum of 30 times to cover bulk order deed books. 
1156655;Receive a wooden bookcase.  The wooden bookcase may be used as a container inside of your home.  The wooden bookcase also changes appearance between an empty and full bookcase depending on whether items are stored inside of it. 
1156656;Receive a snow tree deed.  The deed may be used to place either a decorative snow tree or a decorative snow tree trunk inside of your home. 
1156657;Receive a maple tree deed.  The deed may be used to place either a decorative maple tree or a decorative maple tree trunk inside of your home. 
1156658;Receive a willow tree deed.  The deed may be used to place a decorative willow tree inside of your home. 
1156659;Receive a pair of earrings that when equipped will provide your character with 2% in the specified resistance. 
1156660;Receive a Large Red Lady Bug. This decorative item may be used as a light source in your home and may be turned on or off.  While the lady bug's wings are spread she emits a light source. 
1156661;Receive a Large Green Lady Bug. This decorative item may be used as a light source in your home and may be turned on or off.  While the lady bug's wings are spread she emits a light source. 
1156662;Receive a hair dye which when used will change the color of one character's hair to the specified hue.<br> 
1156663;Receive an Undertaker's Staff which when used will retrieve your character's corpse and belongings teleporting them to your current location (40 tile maximum range).  This staff comes with 100 charges. 
1156664;Receive the Smuggler's Edge butcher's knife.  This weapon allows a player a chance to steal items from mobs, including special items from mobs located in champion spawn areas.  This weapon includes the Spell Channelling and Use Best Weapon Skill properties, so anyone may use it. 
1156665;Merchant Trinket is a pair of earrings which when worn by your merchant NPC will lower the merchants daily fee by 3% as long as they are worn. 
1156666;Receive Merchant's Trinket earrings.  These earrings when equipped on a player run vendor will provide a 5% discount to that vendor's daily charges.  The earrings start with 90 uses and each day these earrings are equipped on the vendor will consume one use. The earrings function with non-commission vendors only. 
1156667;Receive Merchant's Trinket earrings.  These earrings when equipped on a player run vendor will provide a 10% discount to that vendor's daily charges.  The earrings start with 40 uses and each day these earrings are equipped on the vendor will consume one use. The earrings function with non-commission vendors only. 
1156668;Receive a bag containing two linked house teleporter tiles.  These teleporter tiles allow players to teleport between two home in which the player has the appropriate security access.  One tile must be locked down in each home to form the link.  The tiles may be recharged with Gate Travel scrolls. 
1156669;Receive a Pen of Wisdom which when used in conjunction with specific ingredients (runas, mark scrolls and runebook) will allows a player to copy one filled runebook (including contained runes) into a second duplicate runebook.  The Pen of Wisdom starts with 100 uses and each runebook copied will consume one use. 
1156670;Receive a deed which when used will create a decorative woodworker's bench.  The bench may be placed with a south or an east facing in a home.  This decorative bench can also provide a player with a short term 5.0 skill boost to their Carpentry skill with a 30 minute duration.  The woodworker's bench must be placed inside of your home to use. 
1156671;Receive a jar of Haochi's Pigments.  These pigments are dyes that may be used on artifacts and enhanced equipment 
1156672;Receive a Britannian Ship deed.  This deed will allow you to place the luxurious Britannian Ship which is the largest ship in game.  This ship boasts nine Stanowisko Artyleryjskies, 28,000 stones worth of storage and two single tile house add-on pads.  Also receive a decorative Pilot's Wheel deed and two special ship paints.  Both the Weathered and the Two-Tone ship paint tubs start with 3 uses. (HIGH SEAS ENTITLEMENT REQUIRED) 
1156673;Receive a Britannian Ship deed.  This deed will allow you to place the luxurious Britannian Ship which is the largest ship in game.  This ship boasts nine Stanowisko Artyleryjskies, 28,000 stones worth of storage and two single tile house add-on pads. (HIGH SEAS ENTITLEMENT REQUIRED) 
1156674;Forged Metal of Artifacts provides a 100% success rate on an item enhancement (10 charges). 
1156675;Forged Metal of Artifacts provides a 100% success rate on an item enhancement (5 charges). 
1156676;Receive a special hair dye which when used will change the color of one character's hair to the  black and red Abyssal look. 
1156677;Receive one name change token which will allow you to change the name of one character, receive one race change token which will allow you to change one character's current race to another race (human, elf or gargoyle) and receive one gender change token which will allow you to change one character's gender from male to female or from female to male. 
1156678;Receive one potion that will allow you to bypass the standard seven day waiting period to bond a single pet. 
1156679;Receive a token which will allow you to select 5 skills at 90.0 and set your stats to equal 225 (or more, depending on potential power scroll usage).  To use this item the character must have less than 200 combined skill points. 
1156680;Receive three Raised Garden Bed deeds which when placed in your home will allow you to plant up to nine plant seeds that will grow without the usual necessary care. (RUSTIC THEME PACK ENTITLEMENT REQUIRED) 
1156681;(Obnizka Oplaty Kupieckiej)  
1156682;(Obnizka Oplaty Kupieckiej)  
1156683;Dom z mozliwoscia doladowania  
1156684;Statek Brytanii  
1156685;Pakiet Kapitana  
1156686;10 ladunkow  
1156687;5 ladunkow  
1156688;Zestaw 3  
1156689;Przepis na Cewke Zasilajaca Kotl  
1156690;Mapa Scienna Eodon  
1156691;Obronca Eodon  
1156692;Obronca Myrmidex  
1156693;Plomien Jukari  
1156694;Napastnik Kurak  
1156695;Zolnierz Barako  
1156696;Grzmot Urali  
1156697;Pasterz Sakkhra  
1156698;Kolonizator Barrab  
1156699;Sakkrhanski Drapieznik  
1156700;Myrmidexowe Larwy jako Zwierzak  
1156701;Potrzebujesz odlamkow krysztalu ksiezycowego, aby to stworzyc.  
1156702;Surowy Ksiezycowy Kamien - Maly  
1156703;Surowy Ksiezycowy Kamien - Duzy  
1156704;Wybierz swoje miejsce docelowe:  
1156705;Brama Ksiezycowa Eodon  
1156706;Wioska Barako  
1156707;Wioska Jukari  
1156708;Wioska Kurak  
1156709;Wioska Sakkhra  
1156710;Wioska Urali  
1156711;Wioska Barrab  
1156712;Straz Cienia  
1156713;Jaskinia Wielkiej Malpy  
1156714;Wulkan  
1156715;Siedlisko Zolwia Smoka  
1156716;Oboz Brytanii  
1156717;Ten tytul mozna uzyskac, konczac zadanie "Zagrozenie Myrmidex" w Dolinie Eodon.  
1156718;Wybierz zwoj tytulu nagrody:  
1156719;Zwoj Tytulu Nagrody
1156720;Zadanie "Zagrozenie Myrmidex"  
1156721;Nieokrojony Atlas Eodon  
1156722;Potrzebujesz wiecej egzemplarzy Nieokrojonego Atlasu Eodon autorstwa Profesor Ellie Rafkin.  
1156723;"Geografia Eodon jest standardowa dla tego, czego mozna by oczekiwac od subtropikalnej doliny wulkanicznej. Najbardziej wyrazista cecha, ktora mozna napotkac po wejsciu do Doliny, jest unikalna topografia wokol Bramy Ksiezycowej. Przypuszczam, ze za koncentryczne kregi wyryte w terenie odpowiada szczegolna relacja istoty znanej jako Hawkwind z czasem. Chociaz niektorzy uczeni moga to uznac za malo inspirujace, uwazam, ze dodaje to uroku temu regionowi. Kazde z plemion Eodon zamieszkuje unikalny sub-biom w Dolinie, glownie zwiazany z bostwem, ktore czci dane plemie. Na poludniowym wschodzie Jukari znajduja sie najblizej Wulkanu, w nizinie definiowanej przez strumienie lawy i skrecajace sie zyly skal i ziemi wulkanicznej. Na poludniowym zachodzie plemie Kurak zamieszkuje trawiaste rowniny, ktore sluza tygrysom jako zaslona podczas polowania, a pobliskie strumienie dostarczaja wode. Jeszcze dalej na poludniowy zachod, Barrab osiedlilo sie na szczycie skalistych mes, otoczonych piaszczystymi dolami, gdzie tunele Myrmidexow przebijaja sie na powierzchnie. Na polnoc od Bramy Ksiezycowej plemie Barako mieszka na dnie doliny, wsrod roznorodnych drzew deszczowych o twardym i miekkim drewnie. Na zachodzie znajduja sie Urali, ktorzy zamieszkuja piaszczyste brzegi i bagna wielu rzek. Na koniec, na polnocnym zachodzie, plemie Sakkhra znajduje sie u podstawy wielkich bagien, obszaru otoczonego rowninami, na ktorych mozna spotkac wiele gatunkow duzych gadow, zwanych 'dinozaurami'."  
1156724;Koncentrat z Limfy Myrmidexow
1156725;Worek jajowy Myrmidexa  
1156726;Oklad Na Oparzenia
1156727;Jagoda Lawy  
1156728;Esencja Napastnika
1156729;Wywar Potegi
1156730;Perfekcyjne Banany  
1156731;Mech Rzeczny  
1156732;Mikstura Profilaktyczna
1156733;Niebieska Kukurydza  
1156734;Tonik Transu
1156735;Krzew Jagod Lawy  
1156736;*Zbierasz troche ~1_skladnik~*  
1156737;kukurydza  
1156738;+~1_VAL~ Odzyskiwanie Zywotnosci na ~2_VAL~ sekund<br>+~3_VAL~ Zwiekszenie Punktow Zycia na ~4_VAL~ minut  
1156739;+~1_VAL~ Odpornosc na Ogien na ~2_VAL~ minut<br>+~3_VAL~ Zwiekszenie Wytrzymalosci na ~4_VAL~ minut  
1156740;+~1_VAL~% Obrazenia zadawane druzynie wroga Eodon  
1156741;+~1_VAL~ Odpornosc Fizyczna na ~2_VAL~ minut<br>+~3_VAL~ Odpornosc na Zimno na ~4_VAL~ minut  
1156742;+~1_VAL~ Odzyskiwanie Many na ~2_VAL~ sekund<br>+~3_VAL~ Zwiekszenie Many na ~4_VAL~ minut<br>Twoja szybkosc rzucania czarow jest zmniejszona  
1156743;+~1_VAL~ Odpornosc na Trucizny na ~2_VAL~ minut<br>+~3_VAL~ Odpornosc na Energie na ~4_VAL~ minut  
1156744;Tunele Myrmidex  
1156745;Twoj wozek sklepowy jest obecnie pelny.  
1156746;Transakcja nie moze zostac zakonczona z powodu niewystarczajacych srodkow. Odwiedz sklep Origin, aby zakupic suwereny.  
1156747;Niewystarczajace Srodki  
1156748;Dodaj Srodki  
1156749;Czy na pewno chcesz sfinalizowac ten zakup?  
1156750;Potwierdzenie Zakupu  
1156751;Zelota Zipactriotl
1156752;"All hail our Myrmidex Overlords! Now that the Britannians and the rest of Eodon have been stopped from their offensive against the Myrmidex it is time for the Barrab to restore the Myrmidex to power!  Long ago the Kotl came to Eodon.  Their technology was far advanced and they built many creations.  Before long they decided they needed servents to tend to them beyond the metal giants they called ""Automatons"" and so they created the Myrmidex.  The Myrmidex would not stand for their oppression and rose up against their reptilian masters!  The Kotl unleashed a great weapon called Zipactriotl to abolish the Myrmidex.  In time the Myrmidex were reduced in numbers and the Kotl placed Zipactriotl in stasis until such time the Myrmidex were once again a threat. The alien technology of the Kotl has spread throughout the realm in the eons since their arrival - we must recover that technology so we may release Zipactriotl and destroy it once and for all!   The time is now for Myrmidex rule with the Barrabian at their side!  All hail the Myrmidex!  All hail the Barrab! "
1156753;I must question your commitment to the Myrmidex - are you satisfied with these Britannian invaders and their Eodonian allies? 
1156754;You must acquire the Activator from the Gemologist at the Shimmering Jewel in Vesper, the Regulator from the Ship Captain at the Horse's Head in Jhelom, the Stator from the Golem Maker at the Tinker's Guild in Britain, and Power Core from the Oddities Collector at the Lycaeum in Moonglow before the Stasis Chamber can be activated and Zipactriotl can be destroyed! 
1156755;*Eyes widen with excitement!*  All hail the Myrmidex! All hail the Barrab! With these components I can bring the Stasis Chamber online and Zipactriotl can be destroyed! 
1156756;A step closer to destroying Zipactriotl... 
1156757;The Destruction of Zipactriotl 
1156758;All Hail the Myrmidex! All Hail the Barrab! Muwahahah! With these components the Stasis Chamber can be reactivated and Zipactriotl shall meet DOOM! Go now to the Kotl Antechamber and destroy Zipactriotl so the Myrmidex may once again rule the Valley of Eodon with the Barrab shall be at their side! 
1156759;Go to the Kotl Antechamber and Destroy Zipactriotl. 
1156760;Only those warriors brave enough to join in the destruction of Zipactriotl will reap in the glory!  All hail the Myrmidex! All hail the Barrab! 
1156761;Zipactriotl must be destroyed...the time is NOW! Go to the Antechamber in the Great Pyramid and restore glory to the Myrmidex! 
1156762;MUWAHAHA! ZIPACTRIOTL IS DESTROYED! THE MYRMIDEX ARE FREE TO RECLAIM EODON! THE BARRAB SHALL JOIN THEM AND TOGETHER WE SHALL RULE THE VALLEY! 
1156763;Exterminating the Infestation 
1156764;It is unfortunate it had to come to this.  My hope was the knowledge gained from all the peoples and creatures of Eodon would better our understanding of life - alas the Myrmidex are an abomination, creatures born into enslavement by an oppressive alien race, the Kotl.  The Kotl came to Eodon to expand their empire and in doing so upset the delicate ecosystem that is the natural wonder of this place.  The Valley cannot survive if the Myrmidex are allowed to spread, and there is no guarantee Britannia will be safe - they must be destroyed from within.  We must quell their numbers significantly in order to force their Queen into reproduction, we must also obtain a powerful pheromone to gain safe passage within the deepest reaches of their pits, and we must also find an insecticide powerful enough to destroy them. Only then can we confront the Myrmidex Queen and end the Myrmidex threat. 
1156765;Quell the Myrmidex Population 
1156766;A step closer to destroying the Myrmidex Queen... 
1156767;I must question your commitment to our cause - are you satisfied with these Myrmidex invaders and their Barrabian allies? 
1156768;You must obtain the Insecticide from the Gambler at the Modest Damsel in New Magincia, the Pheremone from the Gardener in Delucia, and the Population Report from Lt. Foxx before we can launch an offensive against the Myrmidex Queen! 
1156769;I should be excited but I cannot help but grimace at the destruction of an entire population *she frowns a bit*  I must remain pragmatic though, this is for the greater good of the Valley and Britannia.  The time to destroy the Myrmidex Queen is now. 
1156770;Insecticide and Regicide 
1156771;Everything is in place.  In the depths of the Myrmidex Pits are the Queen's chambers, it is there that she spawns new Myrmidex to bolster the numbers within the colony.  No doubt she is powerful - the energy of the moonstones is sure to have seen to that.  It pains me to say this but - take no mercy, she must be destroyed for the safety of the peoples of Eodon. 
1156772;Destroy the Myrmidex Queen 
1156773;You must go into the depths of the Myrmidex Pits and find the Queen - she must be destroyed!  The entrance to the deepest parts of the Myrmidex Pits are in the sandy valley to the West. 
1156774;You are brave and courageous - the Valley of Eodon is now safe from the Myrmidex threat! 
1156775;Myrmidex Population Report 
1156776;A significant portion of the Myrmidex population has been quelled in the surface reaches of their habitat.  Population reduction estimated to meet or exceed parameters set forth for operational security.  Recommend proceed. 
1156777;Lt. Drake Foxx, RBG 
1156778;You must pledge allegiance to the Myrmidex and defeat the Eodonians in the Myrmidex Pits before you can embark on this quest.  You may pledge allegiance by double clicking the Idol in the Barrab Village. 
1156779;You must pledge allegiance to the Eodonians and defeat the Myrmidex in the Myrmidex Pits before you can embark on this quest.  You may pledge allegiance by double clicking the Chaos banner in Sir Goeffrey's Camp. 
1156780;Of Vorpals and Lettuces 
1156781;I cannot believe these wretched pests!  I can't even manage to plant a single head of lettuce without these rascals chomping them up!  *She pauses for a moment and looks at you quizzically*  Oh, hello there!  What is it I can do for you?  Roses?  Watermelons? Lettuces?  We've got them all...well maybe not lettuces but...Myrmidex Pheremone?  Well that is certainly a special request - say, how about this?  You take care of my rabbit problem and I'll give you the pheremone.  Sounds fair to me! 
1156782;Well if you're afraid of a little bunny then you haven't much business tackling a Myrmidex.  Hrmph! 
1156783;There's no time to lose!  My lettuces won't grow until you deal with the dastardly bunnies wreaking havoc on my gardens! Get a green thorn and plant it in the garden's dirt to drive them out! 
1156784;Well done! With these pests out of my gardens I can finally get on with growing a cenny lettuce!  Here's your Pheromone as I promised! 
1156785;Pest Control 
1156786;You there! Secure that ballista!  And you, fall in!  Hup-two! Hup-two!  Double time now, recruits!  Time to squash these bugs *hic*  You eye-ballin me pal?  I haven't got any time to pixie foot around, I've got a deadline to deliver this population report to Professor Rafkin showing we've thinned the Myrmidex swarm so much so the Queen has to start ploppin' out these little buggers again.  I suggest you grab something sharp or heavy and get to bug huntin! *hic* 
1156787;I knew it, you must be yellar!  Get out of my sight! 
1156788;You've got to kill enough Myrmidex Larvae, Drones, and Warriors in the Valley in order to force the queen to show herself, they've got to be Myrmidex in the Valley - stay out of the Myrmidex Pits! 
1156789;Well color me surprised, you did it!  Now that we've gotten rid of enough of these pests the Queen will have no choice but to reveal herself - here's the population report you'll need for Professor Rafkin! 
1156790;Getting Even 
1156791;*Sobs* Whyyyyy couldn't I just stop, no just had to be one more hand - I knew if I could just get on a hot streak I'd make it all better...but I lost everything, even my shirt! I loved that shirt, was so puffy and soft.  How can fortune have cursed me so badly?  The only thing left to do is drink this poison here and - *pauses and looks at you*  You want this poison?  *eyebrow raises a bit*  Well if you want it so bad you've got to do me a solid, head to the Fortune's Fire Casino and make them pay!  Bring down the house and I'll let you have the poison, at least show me SOMEONE can win in that wretched place! 
1156792;"Win 3 Games of ""Chuckle's Luck"" at the Fortune's Fire Casino "
1156793;"Win 3 games of ""Hi-Middle-Lo"" at the Fortune's Fire Casino "
1156794;"Win 3 games of ""Dice Rider"" at the Fortune's Fire Casino "
1156795;[Quest Event: Getting Even] You have won ~1_count~ of ~2_req~ games of ~3_game~! 
1156796;Can't even be bothered to help a guy down on his luck? *sigh* 
1156797;You need to go to the Fortune's Fire Casino on Fire Island and show those dealers who's boss!  Win 3 games each of Chuckle's Luck, Hi-Mid-Lo, and Dice Rider and I'll give you the poison! 
1156798;Luck be a lady tonight! Winner-winner chicken dinner! I'm back in the game, don't need this poison anymore - here you go! 
1156799;Sea Serpent or Dragon Scales 
1156800;Hidden Treasures 
1156801;Hello there, looking to buy? Sell? Perhaps a pearl necklace for your lover - or maybe a fine ring to accompany your finest evening wear?  We've got it all - just let me know what we can do for you and I'm sure we can accomodate!  Activator? Stasis Chamber!  Why I haven't an idea what you are talking about! *leans in and whispers*  Not so loud - can't be too sure who's listening in these days.  Listen if you want to get your hands on that item I know where you might be able to find one.  I was able to acquire a treasure map that'll get you where you need to go but I need something first.  My supply of cenny gemstones has run low - you bring me those gem stones and I'll supply you with the map to what you're seeking. 
1156802;A Special Treasure Map 
1156803;Acquire the gemstones I've asked for and I'll give you a map that will take you to the item you seek.  It's very simple - now move along I've got customers to tend to! 
1156804;Well if you don't want to do it, you shouldn't have asked. Hrmph. 
1156805;*Examines the stones closely* Ahh yes, these will do quite nicely!  As promised here's your map - good luck! 
1156806;*Coordinates to a Shipwreck thought to have Lost Kotl Technology* 
1156807;The Salty Sea 
1156808;Arr!  The seas have become a wretched and dangerous place - a myriad o' creatures be tormentin' me ships.  Can't have it! Can't have it one bit - what's that? Myrmidex. *He pauses and thinks for a moment as he sits back on the stool*  Maybe I heard of em, maybe I aint...I'll tell ya what ye go and clear some o' the creatures that be plaguing the seas and maybe I tell ya what I know about them Myrmidex. 
1156809;The South Britannian Sea 
1156810;A Special Message in a Bottle 
1156811;*A Special Map Thought to Lead to Lost Kotl Technology* 
1156812;What's the matter, aint got yer sea legs? Har Har Har! 
1156813;Ye needin' to make the seas safe for Captains like me!  Make sure ye killin' the critters in the South Britannian Sea.  The seas south of the Britannian continent and between the far western Island of Jhelom and the Island of Valor.  Big stretch o' ocean to be clobberin sea monsters!  Get yerself a special fishing net if ye can't find the beasts, that'd be sure to wrangle them in! 
1156814;Shiver me timbers!  The sea be safe again!  As promised here's the Message in a Bottle! 
1156815;A Tinker's Task 
1156816;Ha ha...he he...hoo hoo...yes yes...its all coming together now if only...*the tinker pauses and looks up*  Myrmidex did you say?  Oh yes, we are most certainly on the same page here!  I assume my Barrabian colleague sent you?  Of course he did!  I'm almost ready to begin tinkering on the Automaton - but I need some supplies first.  You collect those supplies and I'll give you the Stator you seek.  Long live the Myrmidex!  Long live the Barrab! Ha ha! He he! Hoo Hoo! 
1156817;No time to waste on those uncommitted to the cause - be gone with you! 
1156818;Acquire the items I require to begin work on my Automaton and I'll give you the Stator.  Don't come back until you've got everything! 
1156819;Ha ha! He he! Hoo hoo! These are just what I needed - the Automaton won't take long now, soon I shall wield this Kotl Technology and our Insect overlords will rule with the Barrab at their side.  Only those loyal Britannians will be spared!  Here is the Stator as I promised... 
1156820;Trinkets? Gadgets? Novelties? Myrmidex-what-not? *raises brow and smiles* I've got it all! 
1156821;Earring of Protection 
1156822;(Physical) 
1156823;Idol of Zipactriotl 
1156824;Kotl Antechamber 
1156825;Depths of the Myrmidex Pits 
1156826;Teleport Tiles 
1156827;Merchant's Trinket - 5% 
